shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size,abb,state,district,name,state_fips,pres_2012
28016,-0.048869179,0.202026779,-0.436816999,0.380667836,0.309119483,12,MS,Mississippi,16,"State House District 16 (2012), Mississippi",28,NA
28017,0.32829544,0.206359629,-0.034304151,0.76519431,0.586947764,12,MS,Mississippi,17,"State House District 17 (2012), Mississippi",28,NA
28018,0.36701115,0.181832932,-0.014381182,0.744296092,0.510931443,16,MS,Mississippi,18,"State House District 18 (2012), Mississippi",28,NA
28019,0.600609981,0.236074545,0.087219867,0.949622311,1.067330449,11,MS,Mississippi,19,"State House District 19 (2012), Mississippi",28,NA
28020,0.192898695,0.198321939,-0.114848036,0.618901927,0.432767137,17,MS,Mississippi,20,"State House District 20 (2012), Mississippi",28,NA
28021,0.089552775,0.190468814,-0.276250977,0.528739044,-0.07181816,12,MS,Mississippi,21,"State House District 21 (2012), Mississippi",28,NA
28022,0.025699873,0.236366934,-0.447880188,0.430526899,-0.025892679,9,MS,Mississippi,22,"State House District 22 (2012), Mississippi",28,NA
28023,0.475973368,0.213127574,0.015054373,0.779945791,0.856764702,15,MS,Mississippi,23,"State House District 23 (2012), Mississippi",28,NA
28024,0.224602254,0.209771801,-0.200458567,0.639008638,0.555470461,12,MS,Mississippi,24,"State House District 24 (2012), Mississippi",28,NA
28025,0.10587344,0.238414585,-0.241509581,0.600288829,0.237375905,10,MS,Mississippi,25,"State House District 25 (2012), Mississippi",28,NA
28026,0.104946462,0.217079673,-0.348826262,0.474150924,0.180686197,11,MS,Mississippi,26,"State House District 26 (2012), Mississippi",28,NA
28027,-0.238806561,0.229884277,-0.562980986,0.224539714,-0.443858572,12,MS,Mississippi,27,"State House District 27 (2012), Mississippi",28,NA
28028,0.659534424,0.28964192,0.052782566,1.018211778,1.219297841,7,MS,Mississippi,28,"State House District 28 (2012), Mississippi",28,NA
28029,-0.269372248,0.192987461,-0.625311772,0.154621703,-0.665392492,11,MS,Mississippi,29,"State House District 29 (2012), Mississippi",28,NA
28030,0.13975325,0.215878169,-0.25148239,0.611987875,-0.224401321,9,MS,Mississippi,30,"State House District 30 (2012), Mississippi",28,NA
28031,0.08959036,0.194588927,-0.304998135,0.508730337,0.623988239,10,MS,Mississippi,31,"State House District 31 (2012), Mississippi",28,NA
28032,-0.03899406,0.206548185,-0.473209461,0.358320486,-0.573760908,7,MS,Mississippi,32,"State House District 32 (2012), Mississippi",28,NA
28033,-0.125307424,0.184974721,-0.458858801,0.304444966,-0.426499268,16,MS,Mississippi,33,"State House District 33 (2012), Mississippi",28,NA
28034,0.400994553,0.180987917,0.087129919,0.780526461,1.171645337,20,MS,Mississippi,34,"State House District 34 (2012), Mississippi",28,NA
28035,0.37939131,0.206821141,-0.057218397,0.74869719,0.609290296,11,MS,Mississippi,35,"State House District 35 (2012), Mississippi",28,NA
28036,-0.197019132,0.166612028,-0.531331584,0.127531249,-0.219459859,22,MS,Mississippi,36,"State House District 36 (2012), Mississippi",28,NA
28037,0.211583887,0.186240005,-0.21040163,0.573977691,0.205406819,14,MS,Mississippi,37,"State House District 37 (2012), Mississippi",28,NA
28038,-0.147348047,0.178142537,-0.5076461,0.226278099,-0.067315462,17,MS,Mississippi,38,"State House District 38 (2012), Mississippi",28,NA
28039,0.492651029,0.288468691,0.108263894,0.97869917,1.499576873,15,MS,Mississippi,39,"State House District 39 (2012), Mississippi",28,NA
28040,0.233081179,0.194663378,-0.071959367,0.654918508,0.320797029,11,MS,Mississippi,40,"State House District 40 (2012), Mississippi",28,NA
28041,-0.014285704,0.175467362,-0.400531251,0.334527255,0.299941768,21,MS,Mississippi,41,"State House District 41 (2012), Mississippi",28,NA
28042,0.09031589,0.210940194,-0.364385688,0.477125685,0.146861327,10,MS,Mississippi,42,"State House District 42 (2012), Mississippi",28,NA
28043,0.420843544,0.200187225,0.006154159,0.806377923,0.606242136,17,MS,Mississippi,43,"State House District 43 (2012), Mississippi",28,NA
28044,0.399787706,0.218464781,-0.08672887,0.729684944,0.587840715,14,MS,Mississippi,44,"State House District 44 (2012), Mississippi",28,NA
28045,0.148786883,0.197059966,-0.207962987,0.61271227,0.24279465,12,MS,Mississippi,45,"State House District 45 (2012), Mississippi",28,NA
28046,0.307088985,0.212728372,-0.153856156,0.753246193,0.293492835,10,MS,Mississippi,46,"State House District 46 (2012), Mississippi",28,NA
28047,0.043041586,0.194082451,-0.345787884,0.449300156,-0.228829832,12,MS,Mississippi,47,"State House District 47 (2012), Mississippi",28,NA
28048,0.319838287,0.217092345,0.007895075,0.781133182,0.356335671,15,MS,Mississippi,48,"State House District 48 (2012), Mississippi",28,NA
28049,0.067772706,0.191522548,-0.332179555,0.40182673,0.005614299,21,MS,Mississippi,49,"State House District 49 (2012), Mississippi",28,NA
28050,0.083664798,0.21524264,-0.281909791,0.528975136,0.192887973,9,MS,Mississippi,50,"State House District 50 (2012), Mississippi",28,NA
28051,-0.158871244,0.253684608,-0.541349651,0.3719047,0.043910443,7,MS,Mississippi,51,"State House District 51 (2012), Mississippi",28,NA
28052,0.271880281,0.174891244,-0.09155759,0.616375603,0.529993348,19,MS,Mississippi,52,"State House District 52 (2012), Mississippi",28,NA
28053,0.063514854,0.219966874,-0.292973827,0.544281406,0.253163515,8,MS,Mississippi,53,"State House District 53 (2012), Mississippi",28,NA
28054,0.275611975,0.223162739,-0.084258214,0.710061806,0.887019309,11,MS,Mississippi,54,"State House District 54 (2012), Mississippi",28,NA
28055,0.090616828,0.199406117,-0.297254843,0.498102749,0.450079151,14,MS,Mississippi,55,"State House District 55 (2012), Mississippi",28,NA
28056,0.015141871,0.210776602,-0.423532886,0.349666787,-0.361821502,15,MS,Mississippi,56,"State House District 56 (2012), Mississippi",28,NA
28057,0.060465018,0.236415195,-0.45573318,0.442018487,0.36392167,9,MS,Mississippi,57,"State House District 57 (2012), Mississippi",28,NA
28058,0.358296367,0.192700765,-0.045684417,0.688417189,0.620098314,25,MS,Mississippi,58,"State House District 58 (2012), Mississippi",28,NA
28059,0.510948705,0.177720086,0.138503524,0.852701317,0.918671471,27,MS,Mississippi,59,"State House District 59 (2012), Mississippi",28,NA
28060,0.260606342,0.201384306,-0.192871552,0.565833667,0.685262669,21,MS,Mississippi,60,"State House District 60 (2012), Mississippi",28,NA
28061,0.039343566,0.185292124,-0.359167814,0.405423868,0.226093511,14,MS,Mississippi,61,"State House District 61 (2012), Mississippi",28,NA
28062,0.396710873,0.153787648,0.055141713,0.674383239,0.649507612,36,MS,Mississippi,62,"State House District 62 (2012), Mississippi",28,NA
28063,-0.278570296,0.204895425,-0.598453736,0.147166582,-0.202860342,13,MS,Mississippi,63,"State House District 63 (2012), Mississippi",28,NA
28064,0.180176875,0.255372741,-0.330845656,0.510188402,-0.098429142,22,MS,Mississippi,64,"State House District 64 (2012), Mississippi",28,NA
28065,-0.375850851,0.227815307,-0.667434921,0.078694776,-0.519966259,19,MS,Mississippi,65,"State House District 65 (2012), Mississippi",28,NA
28066,0.165669027,0.157716208,-0.140538546,0.500786345,0.215164684,27,MS,Mississippi,66,"State House District 66 (2012), Mississippi",28,NA
28067,-0.20737357,0.208657334,-0.641191725,0.110832877,-0.424957238,18,MS,Mississippi,67,"State House District 67 (2012), Mississippi",28,NA
28068,-0.13284211,0.204985043,-0.535624345,0.320812463,-0.270286045,15,MS,Mississippi,68,"State House District 68 (2012), Mississippi",28,NA
28069,-0.349951415,0.226824287,-0.614027149,0.127531814,-0.714171865,16,MS,Mississippi,69,"State House District 69 (2012), Mississippi",28,NA
28070,-0.565567079,0.167962036,-0.865170621,-0.179869335,-0.939619007,25,MS,Mississippi,70,"State House District 70 (2012), Mississippi",28,NA
28071,-0.223963057,0.177925402,-0.627950171,0.136991289,-0.402085432,22,MS,Mississippi,71,"State House District 71 (2012), Mississippi",28,NA
28072,-0.100791328,0.193863072,-0.537149032,0.256138168,-0.240836531,17,MS,Mississippi,72,"State House District 72 (2012), Mississippi",28,NA
28073,0.200689167,0.181614231,-0.190824564,0.525474002,0.192448601,17,MS,Mississippi,73,"State House District 73 (2012), Mississippi",28,NA
28074,0.372262136,0.179661744,0.012699803,0.76746201,0.959643735,20,MS,Mississippi,74,"State House District 74 (2012), Mississippi",28,NA
28075,0.012805124,0.308623244,-0.38791732,0.567013672,-0.336122771,5,MS,Mississippi,75,"State House District 75 (2012), Mississippi",28,NA
28076,0.08609738,0.211721833,-0.275893337,0.529194249,0.459985388,12,MS,Mississippi,76,"State House District 76 (2012), Mississippi",28,NA
28077,0.371694016,0.193065795,0.004296586,0.775629722,0.822462981,10,MS,Mississippi,77,"State House District 77 (2012), Mississippi",28,NA
28078,0.751934175,0.289351092,0.212097401,1.153886193,1.206306092,21,MS,Mississippi,78,"State House District 78 (2012), Mississippi",28,NA
28079,0.346577159,0.244655378,-0.165962293,0.725844491,0.68059286,11,MS,Mississippi,79,"State House District 79 (2012), Mississippi",28,NA
28080,-0.198590708,0.22880397,-0.470323145,0.285241427,-0.033225738,12,MS,Mississippi,80,"State House District 80 (2012), Mississippi",28,NA
28081,0.268357254,0.19102539,-0.138648305,0.640510736,0.274974343,15,MS,Mississippi,81,"State House District 81 (2012), Mississippi",28,NA
28082,-0.298552529,0.222679587,-0.60454032,0.166637601,0.038042493,18,MS,Mississippi,82,"State House District 82 (2012), Mississippi",28,NA
28083,0.248922361,0.18604701,-0.13312671,0.639245334,0.309988643,22,MS,Mississippi,83,"State House District 83 (2012), Mississippi",28,NA
28084,0.291058597,0.181955872,-0.115376542,0.666979083,0.696844952,16,MS,Mississippi,84,"State House District 84 (2012), Mississippi",28,NA
28085,0.121681316,0.22919806,-0.36738086,0.465693346,0.212183064,8,MS,Mississippi,85,"State House District 85 (2012), Mississippi",28,NA
28086,0.338113807,0.19411826,-0.056690138,0.741581801,0.747887548,12,MS,Mississippi,86,"State House District 86 (2012), Mississippi",28,NA
28087,0.292823867,0.161678662,-0.021109605,0.63123907,0.449333889,26,MS,Mississippi,87,"State House District 87 (2012), Mississippi",28,NA
28088,0.489127773,0.231389886,0.164185891,0.977203345,1.071821732,7,MS,Mississippi,88,"State House District 88 (2012), Mississippi",28,NA
28089,0.649367108,0.193043233,0.227470243,1.056492277,1.653732644,11,MS,Mississippi,89,"State House District 89 (2012), Mississippi",28,NA
28090,0.29619391,0.177228926,-0.101053368,0.64089575,0.447387575,16,MS,Mississippi,90,"State House District 90 (2012), Mississippi",28,NA
28091,0.210762332,0.162478964,-0.11122338,0.570353987,0.196265895,30,MS,Mississippi,91,"State House District 91 (2012), Mississippi",28,NA
28092,0.442379777,0.227608148,-0.038411477,0.823977381,0.530423968,9,MS,Mississippi,92,"State House District 92 (2012), Mississippi",28,NA
28093,0.216402045,0.243767621,-0.080677755,0.673908558,0.415880394,16,MS,Mississippi,93,"State House District 93 (2012), Mississippi",28,NA
28094,-0.11436083,0.208811236,-0.508333213,0.319301622,-0.293813415,10,MS,Mississippi,94,"State House District 94 (2012), Mississippi",28,NA
28095,0.22535741,0.189007723,-0.068119401,0.598384743,0.291849433,27,MS,Mississippi,95,"State House District 95 (2012), Mississippi",28,NA
28096,0.202457684,0.220440548,-0.257512716,0.566611615,0.512252648,7,MS,Mississippi,96,"State House District 96 (2012), Mississippi",28,NA
28097,0.30350206,0.214205204,-0.146513018,0.674267273,0.204040847,12,MS,Mississippi,97,"State House District 97 (2012), Mississippi",28,NA
28098,0.033429431,0.175787486,-0.322710724,0.37356676,0.471408742,20,MS,Mississippi,98,"State House District 98 (2012), Mississippi",28,NA
28099,0.368798072,0.242783322,-0.13038924,0.845829394,0.817048375,3,MS,Mississippi,99,"State House District 99 (2012), Mississippi",28,NA
28100,0.508581357,0.292847647,-0.009865406,0.876889544,0.579058935,8,MS,Mississippi,100,"State House District 100 (2012), Mississippi",28,NA
28101,0.256829547,0.180773165,-0.134641581,0.628396384,0.342181978,19,MS,Mississippi,101,"State House District 101 (2012), Mississippi",28,NA
28102,-0.056438252,0.189868316,-0.47204804,0.341607704,-0.459541166,16,MS,Mississippi,102,"State House District 102 (2012), Mississippi",28,NA
28103,-0.26399206,0.23043346,-0.723956948,0.076173891,-0.823542224,14,MS,Mississippi,103,"State House District 103 (2012), Mississippi",28,NA
28104,0.270630261,0.234558882,-0.180394663,0.601349796,0.047334528,19,MS,Mississippi,104,"State House District 104 (2012), Mississippi",28,NA
28105,0.375970702,0.221585803,-0.121573723,0.83569306,0.992757274,4,MS,Mississippi,105,"State House District 105 (2012), Mississippi",28,NA
28106,0.123064004,0.206143193,-0.157514771,0.541646523,0.087486267,24,MS,Mississippi,106,"State House District 106 (2012), Mississippi",28,NA
28107,0.243385023,0.300255253,-0.146064206,0.760733287,0.563409245,8,MS,Mississippi,107,"State House District 107 (2012), Mississippi",28,NA
28108,0.606493456,0.178142878,0.250110847,0.884072499,0.66824457,29,MS,Mississippi,108,"State House District 108 (2012), Mississippi",28,NA
28109,0.7275496,0.210822576,0.295597921,1.073890181,1.137714277,13,MS,Mississippi,109,"State House District 109 (2012), Mississippi",28,NA
28110,0.06468937,0.22405972,-0.449527387,0.473781455,0.284399214,8,MS,Mississippi,110,"State House District 110 (2012), Mississippi",28,NA
28111,0.597103117,0.220834563,0.262083535,1.042295835,1.217011444,17,MS,Mississippi,111,"State House District 111 (2012), Mississippi",28,NA
28112,0.432637264,0.194738145,0.121776697,0.838717852,1.099696269,16,MS,Mississippi,112,"State House District 112 (2012), Mississippi",28,NA
28113,0.308372829,0.174017221,-0.071142693,0.622274061,0.2291444,24,MS,Mississippi,113,"State House District 113 (2012), Mississippi",28,NA
28114,0.256552667,0.216175456,-0.216513951,0.565741384,0.079931073,10,MS,Mississippi,114,"State House District 114 (2012), Mississippi",28,NA
28115,0.087255584,0.197862785,-0.331288202,0.481995431,-0.363035663,14,MS,Mississippi,115,"State House District 115 (2012), Mississippi",28,NA
28116,0.491288591,0.207716755,0.09363245,0.892203238,0.797702961,14,MS,Mississippi,116,"State House District 116 (2012), Mississippi",28,NA
28117,0.254897555,0.176644226,-0.071922241,0.625819817,0.46893214,17,MS,Mississippi,117,"State House District 117 (2012), Mississippi",28,NA
28118,0.15632941,0.174653312,-0.132850675,0.541605703,0.254632366,29,MS,Mississippi,118,"State House District 118 (2012), Mississippi",28,NA
28119,-0.414717127,0.212607843,-0.776910549,0.076480691,-0.743983371,11,MS,Mississippi,119,"State House District 119 (2012), Mississippi",28,NA
28120,0.518125792,0.196139242,0.061915703,0.928208261,1.071419423,13,MS,Mississippi,120,"State House District 120 (2012), Mississippi",28,NA
28121,0.374809568,0.180530889,-0.028259773,0.762423937,0.335750722,22,MS,Mississippi,121,"State House District 121 (2012), Mississippi",28,NA
28122,0.397982596,0.212151632,0.095665197,0.85442494,0.137945283,21,MS,Mississippi,122,"State House District 122 (2012), Mississippi",28,NA
29001,0.575464805,0.185120654,0.190704642,0.977320475,0.679369552,15,MO,Missouri,1,"State House District 1 (2012), Missouri",29,0.327801959
29002,0.563328507,0.160955831,0.21323823,0.856600391,0.833680733,32,MO,Missouri,2,"State House District 2 (2012), Missouri",29,0.29863361
29003,0.199159369,0.167362395,-0.179961389,0.537348505,0.210705017,28,MO,Missouri,3,"State House District 3 (2012), Missouri",29,0.379715996
29004,0.246611256,0.164132265,-0.000856127,0.60324829,0.363639304,31,MO,Missouri,4,"State House District 4 (2012), Missouri",29,0.373738733
29005,0.266602433,0.166648918,-0.119876623,0.60514792,0.267334072,26,MO,Missouri,5,"State House District 5 (2012), Missouri",29,0.334014364
29006,0.363440782,0.204222657,0.125085723,0.745916081,0.805690716,36,MO,Missouri,6,"State House District 6 (2012), Missouri",29,0.329052145
29007,0.332718035,0.166551718,-0.009758006,0.696957505,0.687340875,24,MO,Missouri,7,"State House District 7 (2012), Missouri",29,0.325560288
29008,0.149690314,0.176294506,-0.233568459,0.46823622,0.244738466,28,MO,Missouri,8,"State House District 8 (2012), Missouri",29,0.367453914
29009,0.025368618,0.167437243,-0.290686377,0.406758474,0.003313948,28,MO,Missouri,9,"State House District 9 (2012), Missouri",29,0.353091467
29010,0.15835968,0.181786894,-0.246355398,0.461600593,-0.007303201,30,MO,Missouri,10,"State House District 10 (2012), Missouri",29,0.515612969
29011,0.329234723,0.191025608,0.05950468,0.732076285,0.54986653,28,MO,Missouri,11,"State House District 11 (2012), Missouri",29,0.445851528
29012,0.250447559,0.146413003,-0.030248269,0.560286474,0.274626293,50,MO,Missouri,12,"State House District 12 (2012), Missouri",29,0.379081525
29013,0.200372014,0.13822644,-0.09494804,0.476756079,0.185487506,39,MO,Missouri,13,"State House District 13 (2012), Missouri",29,0.400914001
29014,0.039087124,0.144788531,-0.257251884,0.332927834,0.191493506,51,MO,Missouri,14,"State House District 14 (2012), Missouri",29,0.480525164
29015,-0.191941076,0.150046746,-0.515304773,0.044377988,-0.293209058,47,MO,Missouri,15,"State House District 15 (2012), Missouri",29,0.509595655
29016,-0.320992211,0.173034857,-0.56090262,0.040244129,-0.278767758,39,MO,Missouri,16,"State House District 16 (2012), Missouri",29,0.412528808
29017,0.202413378,0.180933631,-0.07137939,0.571158706,0.440224443,35,MO,Missouri,17,"State House District 17 (2012), Missouri",29,0.49079931
29018,-0.10727302,0.140581708,-0.390310867,0.210203473,-0.088270442,39,MO,Missouri,18,"State House District 18 (2012), Missouri",29,0.548495187
